Local time,Open,High,Low,Close,Volume
22.10.2019 14:00:00.000 GMT+0900,141.014,141.079,140.206,140.468,30084.21
22.10.2019 18:00:00.000 GMT+0900,140.466,140.834,139.934,140.08,37041.76
22.10.2019 22:00:00.000 GMT+0900,140.079,140.703,139.957,140.597,46820.18
23.10.2019 02:00:00.000 GMT+0900,140.6,141.11,139.512,139.622,45591.39
23.10.2019 06:00:00.000 GMT+0900,139.622,139.923,139.248,139.504,32306.8
23.10.2019 10:00:00.000 GMT+0900,139.503,139.532,139.082,139.333,18989.47
23.10.2019 14:00:00.000 GMT+0900,139.33,139.708,139.136,139.284,34071.2
23.10.2019 18:00:00.000 GMT+0900,139.287,139.898,139.212,139.785,39032.35
23.10.2019 22:00:00.000 GMT+0900,139.786,140.075,139.63,139.92,49089.04
24.10.2019 02:00:00.000 GMT+0900,139.917,140.424,139.911,140.282,20820.79
24.10.2019 06:00:00.000 GMT+0900,140.275,140.378,140.182,140.297,12321.95
24.10.2019 10:00:00.000 GMT+0900,140.295,140.403,140.208,140.264,13512.28
24.10.2019 14:00:00.000 GMT+0900,140.265,140.734,139.856,140.068,34771.1
24.10.2019 18:00:00.000 GMT+0900,140.067,140.366,139.951,140.246,29402.09
24.10.2019 22:00:00.000 GMT+0900,140.248,140.272,138.865,139.523,63280.21
25.10.2019 02:00:00.000 GMT+0900,139.522,139.742,139.309,139.54,30633.6
25.10.2019 06:00:00.000 GMT+0900,139.54,139.661,139.402,139.559,15408.65
25.10.2019 10:00:00.000 GMT+0900,139.559,139.619,139.45,139.52,10338.12
25.10.2019 14:00:00.000 GMT+0900,139.516,139.8,139.303,139.378,23032.81
25.10.2019 18:00:00.000 GMT+0900,139.378,139.584,139.022,139.084,29108.84
25.10.2019 22:00:00.000 GMT+0900,139.08,139.594,139.039,139.409,41500.68
26.10.2019 02:00:00.000 GMT+0900,139.408,139.478,139.306,139.372,15864.51
26.10.2019 06:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
26.10.2019 10:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
26.10.2019 14:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
26.10.2019 18:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
26.10.2019 22:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
27.10.2019 02:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
27.10.2019 06:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
27.10.2019 10:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
27.10.2019 14:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
27.10.2019 18:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
27.10.2019 22:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
28.10.2019 02:00:00.000 GMT+0900,139.372,139.372,139.372,139.372,0.0
28.10.2019 06:00:00.000 GMT+0900,139.313,139.529,139.271,139.427,9873.01
28.10.2019 10:00:00.000 GMT+0900,139.42,139.436,139.338,139.385,12186.72
28.10.2019 14:00:00.000 GMT+0900,139.386,139.845,139.338,139.402,21422.99
28.10.2019 18:00:00.000 GMT+0900,139.403,139.771,139.386,139.7,29284.83
28.10.2019 22:00:00.000 GMT+0900,139.7,140.251,139.651,140.104,42322.7
29.10.2019 02:00:00.000 GMT+0900,140.104,140.256,140.034,140.094,18916.63
29.10.2019 06:00:00.000 GMT+0900,140.068,140.25,140.011,140.072,11234.84
29.10.2019 10:00:00.000 GMT+0900,140.075,140.086,139.872,140.062,12431.57
29.10.2019 14:00:00.000 GMT+0900,140.064,140.129,139.655,139.685,18234.52
29.10.2019 18:00:00.000 GMT+0900,139.689,140.245,139.463,140.015,41142.13
29.10.2019 22:00:00.000 GMT+0900,140.015,140.534,139.956,140.293,55462.69
30.10.2019 02:00:00.000 GMT+0900,140.29,140.307,139.872,140.052,19264.2
30.10.2019 06:00:00.000 GMT+0900,140.047,140.108,139.95,140.015,10609.48
30.10.2019 10:00:00.000 GMT+0900,140.015,140.089,139.961,140.026,11835.18
30.10.2019 14:00:00.000 GMT+0900,140.028,140.47,139.992,140.166,22048.73
30.10.2019 18:00:00.000 GMT+0900,140.165,140.459,140.059,140.315,32040.76
30.10.2019 22:00:00.000 GMT+0900,140.316,140.386,140.062,140.157,37945.83
31.10.2019 02:00:00.000 GMT+0900,140.157,140.5,139.984,140.362,43710.97
31.10.2019 06:00:00.000 GMT+0900,140.25,140.531,140.25,140.508,13966.67
31.10.2019 10:00:00.000 GMT+0900,140.512,140.562,140.312,140.471,20276.38
31.10.2019 14:00:00.000 GMT+0900,140.47,140.683,140.365,140.632,24370.81
31.10.2019 18:00:00.000 GMT+0900,140.632,140.649,140.006,140.202,48168.08
31.10.2019 22:00:00.000 GMT+0900,140.202,140.36,139.698,139.83,56538.5
01.11.2019 02:00:00.000 GMT+0900,139.833,139.903,139.6,139.771,20974.59
01.11.2019 06:00:00.000 GMT+0900,139.77,139.933,139.613,139.802,14580.39
01.11.2019 10:00:00.000 GMT+0900,139.803,140.097,139.75,139.99,16838.92
01.11.2019 14:00:00.000 GMT+0900,139.991,140.066,139.86,139.951,17886.81
01.11.2019 18:00:00.000 GMT+0900,139.95,140.149,139.814,139.946,36618.83
01.11.2019 22:00:00.000 GMT+0900,139.949,140.113,139.781,139.961,48917.03
02.11.2019 02:00:00.000 GMT+0900,139.962,140.18,139.907,139.956,15624.15
02.11.2019 06:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
02.11.2019 10:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
02.11.2019 14:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
02.11.2019 18:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
02.11.2019 22:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
03.11.2019 02:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
03.11.2019 06:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
03.11.2019 10:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
03.11.2019 14:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
03.11.2019 15:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
03.11.2019 19:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
03.11.2019 23:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
04.11.2019 03:00:00.000 GMT+0900,139.956,139.956,139.956,139.956,0.0
04.11.2019 07:00:00.000 GMT+0900,139.898,140.045,139.891,139.962,17454.48
04.11.2019 11:00:00.000 GMT+0900,139.962,140.072,139.942,139.991,8954.49
04.11.2019 15:00:00.000 GMT+0900,139.987,140.233,139.964,140.02,23857.81
04.11.2019 19:00:00.000 GMT+0900,140.02,140.175,139.94,140.047,23974.95
04.11.2019 23:00:00.000 GMT+0900,140.047,140.218,139.945,140.068,26714.69
05.11.2019 03:00:00.000 GMT+0900,140.068,140.085,139.839,139.856,12650.34
05.11.2019 07:00:00.000 GMT+0900,139.854,140.168,139.816,140.09,19149.87
05.11.2019 11:00:00.000 GMT+0900,140.09,140.211,140.067,140.11,12654.55
05.11.2019 15:00:00.000 GMT+0900,140.112,140.47,140.098,140.374,27866.73
05.11.2019 19:00:00.000 GMT+0900,140.375,140.576,140.309,140.388,31876.09
05.11.2019 23:00:00.000 GMT+0900,140.39,140.53,140.242,140.448,41360.36
06.11.2019 03:00:00.000 GMT+0900,140.449,140.75,140.441,140.59,14591.63
06.11.2019 07:00:00.000 GMT+0900,140.581,140.672,140.394,140.476,17558.04
06.11.2019 11:00:00.000 GMT+0900,140.476,140.506,140.404,140.502,8042.73
06.11.2019 15:00:00.000 GMT+0900,140.499,140.588,140.217,140.395,24060.34
06.11.2019 19:00:00.000 GMT+0900,140.393,140.533,140.305,140.442,24440.35
06.11.2019 23:00:00.000 GMT+0900,140.441,140.452,139.958,140.019,36890.51
07.11.2019 03:00:00.000 GMT+0900,140.018,140.145,139.869,140.067,19911.12
07.11.2019 07:00:00.000 GMT+0900,140.065,140.092,139.746,139.807,14200.59
07.11.2019 11:00:00.000 GMT+0900,139.805,139.806,139.486,139.717,14981.24
07.11.2019 15:00:00.000 GMT+0900,139.717,140.371,139.581,140.329,36741.57
07.11.2019 19:00:00.000 GMT+0900,140.33,140.528,139.671,139.811,49171.84
07.11.2019 23:00:00.000 GMT+0900,139.814,140.414,139.787,140.284,44508.79
08.11.2019 03:00:00.000 GMT+0900,140.284,140.37,139.928,140.016,21827.26
08.11.2019 07:00:00.000 GMT+0900,140.07,140.203,139.926,139.948,19001.75
08.11.2019 11:00:00.000 GMT+0900,139.95,140.011,139.868,139.971,12396.4
08.11.2019 15:00:00.000 GMT+0900,139.971,140.175,139.915,140.058,25825.06
08.11.2019 19:00:00.000 GMT+0900,140.06,140.191,139.937,140.021,30192.29
08.11.2019 23:00:00.000 GMT+0900,140.017,140.19,139.429,139.446,36481.84
09.11.2019 03:00:00.000 GMT+0900,139.446,139.661,139.414,139.516,10148.68
09.11.2019 07:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
09.11.2019 11:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
09.11.2019 15:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
09.11.2019 19:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
09.11.2019 23:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
10.11.2019 03:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
10.11.2019 07:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
10.11.2019 11:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
10.11.2019 15:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
10.11.2019 19:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
10.11.2019 23:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
11.11.2019 03:00:00.000 GMT+0900,139.516,139.516,139.516,139.516,0.0
11.11.2019 07:00:00.000 GMT+0900,139.753,139.788,139.572,139.601,14288.74
11.11.2019 11:00:00.000 GMT+0900,139.599,139.621,139.382,139.521,10506.34
11.11.2019 15:00:00.000 GMT+0900,139.521,139.587,139.363,139.506,22919.49
11.11.2019 19:00:00.000 GMT+0900,139.506,140.471,139.467,140.252,32093.07
11.11.2019 23:00:00.000 GMT+0900,140.249,140.491,140.162,140.176,22618.99
12.11.2019 03:00:00.000 GMT+0900,140.176,140.2,140.071,140.124,12111.01
12.11.2019 07:00:00.000 GMT+0900,140.109,140.433,140.044,140.315,25517.85
12.11.2019 11:00:00.000 GMT+0900,140.318,140.473,140.264,140.459,11657.48
12.11.2019 15:00:00.000 GMT+0900,140.457,140.583,139.94,140.148,32229.51
12.11.2019 19:00:00.000 GMT+0900,140.149,140.248,140.031,140.098,25373.05
12.11.2019 23:00:00.000 GMT+0900,140.094,140.413,140.081,140.258,32900.62
13.11.2019 03:00:00.000 GMT+0900,140.254,140.328,139.975,139.981,16761.25
13.11.2019 07:00:00.000 GMT+0900,139.978,140.208,139.891,140.006,20953.17
13.11.2019 11:00:00.000 GMT+0900,140.004,140.174,139.958,140.172,12136.95
13.11.2019 15:00:00.000 GMT+0900,140.171,140.254,139.822,139.966,29241.88
13.11.2019 19:00:00.000 GMT+0900,139.965,140.087,139.606,139.666,31662.26
13.11.2019 23:00:00.000 GMT+0900,139.666,139.79,139.437,139.747,34845.53
14.11.2019 03:00:00.000 GMT+0900,139.749,139.863,139.526,139.799,16865.38
14.11.2019 07:00:00.000 GMT+0900,139.812,139.876,139.582,139.794,17193.75
14.11.2019 11:00:00.000 GMT+0900,139.794,139.794,139.478,139.483,15125.07
14.11.2019 15:00:00.000 GMT+0900,139.481,139.742,139.396,139.543,30494.05
14.11.2019 19:00:00.000 GMT+0900,139.544,139.767,139.405,139.445,27282.53
14.11.2019 23:00:00.000 GMT+0900,139.445,139.742,139.418,139.527,33407.15
15.11.2019 03:00:00.000 GMT+0900,139.53,139.686,139.445,139.626,16271.93
15.11.2019 07:00:00.000 GMT+0900,139.615,139.963,139.576,139.889,22604.77
15.11.2019 11:00:00.000 GMT+0900,139.891,139.952,139.807,139.815,11425.7
15.11.2019 15:00:00.000 GMT+0900,139.815,140.016,139.672,139.934,20071.88
15.11.2019 19:00:00.000 GMT+0900,139.935,140.105,139.815,140.05,24779.44
15.11.2019 23:00:00.000 GMT+0900,140.048,140.461,140.036,140.403,33312.83
16.11.2019 03:00:00.000 GMT+0900,140.404,140.441,140.292,140.318,12285.36
16.11.2019 07:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
16.11.2019 11:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
16.11.2019 15:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
16.11.2019 19:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
16.11.2019 23:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
17.11.2019 03:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
17.11.2019 07:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
17.11.2019 11:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
17.11.2019 15:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
17.11.2019 19:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
17.11.2019 23:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
18.11.2019 03:00:00.000 GMT+0900,140.318,140.318,140.318,140.318,0.0
18.11.2019 07:00:00.000 GMT+0900,140.572,140.633,140.354,140.614,30822.95
18.11.2019 11:00:00.000 GMT+0900,140.613,140.728,140.594,140.642,12678.47
18.11.2019 15:00:00.000 GMT+0900,140.642,141.298,140.631,141.29,25719.9
18.11.2019 19:00:00.000 GMT+0900,141.29,141.575,140.825,140.981,29678.79
18.11.2019 23:00:00.000 GMT+0900,140.981,140.984,140.567,140.798,36547.45
19.11.2019 03:00:00.000 GMT+0900,140.798,140.826,140.682,140.747,12679.36
19.11.2019 07:00:00.000 GMT+0900,140.745,140.82,140.404,140.632,21893.33
19.11.2019 11:00:00.000 GMT+0900,140.631,140.808,140.594,140.753,16254.31
19.11.2019 15:00:00.000 GMT+0900,140.751,140.933,140.684,140.896,22336.99
19.11.2019 19:00:00.000 GMT+0900,140.894,140.929,140.545,140.652,24534.37
19.11.2019 23:00:00.000 GMT+0900,140.654,140.727,140.197,140.257,34280.58
20.11.2019 03:00:00.000 GMT+0900,140.263,140.363,140.102,140.261,11396.71
20.11.2019 07:00:00.000 GMT+0900,140.245,140.334,139.779,139.962,23471.35
20.11.2019 11:00:00.000 GMT+0900,139.961,140.13,139.917,140.061,13852.28
20.11.2019 15:00:00.000 GMT+0900,140.061,140.21,139.675,139.97,28164.65
20.11.2019 19:00:00.000 GMT+0900,139.97,140.048,139.845,140.043,24391.86
20.11.2019 23:00:00.000 GMT+0900,140.044,140.483,140.035,140.237,37534.95
21.11.2019 03:00:00.000 GMT+0900,140.238,140.381,140.084,140.319,23558.18
21.11.2019 07:00:00.000 GMT+0900,140.319,140.328,139.971,140.008,19586.69
21.11.2019 11:00:00.000 GMT+0900,140.013,140.403,140.001,140.365,19371.21
21.11.2019 15:00:00.000 GMT+0900,140.363,140.529,140.244,140.477,26742.62
21.11.2019 19:00:00.000 GMT+0900,140.477,140.923,140.456,140.67,38870.04
21.11.2019 23:00:00.000 GMT+0900,140.669,140.711,140.039,140.144,42093.25
22.11.2019 03:00:00.000 GMT+0900,140.145,140.224,140.038,140.172,14143.18
22.11.2019 07:00:00.000 GMT+0900,140.17,140.445,140.136,140.4,17038.35
22.11.2019 11:00:00.000 GMT+0900,140.4,140.407,140.242,140.342,9152.97
22.11.2019 15:00:00.000 GMT+0900,140.343,140.51,139.623,139.728,32429.75
22.11.2019 19:00:00.000 GMT+0900,139.725,139.854,139.509,139.604,32143.12
22.11.2019 23:00:00.000 GMT+0900,139.604,139.678,139.32,139.4,32061.82
23.11.2019 03:00:00.000 GMT+0900,139.4,139.474,139.318,139.413,14945.85
23.11.2019 07:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
23.11.2019 11:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
23.11.2019 15:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
23.11.2019 19:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
23.11.2019 23:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
24.11.2019 03:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
24.11.2019 07:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
24.11.2019 11:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
24.11.2019 15:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
24.11.2019 19:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
24.11.2019 23:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
25.11.2019 03:00:00.000 GMT+0900,139.413,139.413,139.413,139.413,0.0
25.11.2019 07:00:00.000 GMT+0900,139.707,139.851,139.587,139.779,25079.89
25.11.2019 11:00:00.000 GMT+0900,139.778,139.903,139.655,139.902,13301.23
25.11.2019 15:00:00.000 GMT+0900,139.903,140.246,139.82,140.212,25286.71
25.11.2019 19:00:00.000 GMT+0900,140.213,140.314,140.081,140.256,21197.04
25.11.2019 23:00:00.000 GMT+0900,140.254,140.624,140.117,140.437,30574.15
26.11.2019 03:00:00.000 GMT+0900,140.436,140.619,140.421,140.46,11757.78
26.11.2019 07:00:00.000 GMT+0900,140.438,140.899,140.431,140.743,17220.94
26.11.2019 11:00:00.000 GMT+0900,140.743,140.749,140.469,140.49,13375.54
26.11.2019 15:00:00.000 GMT+0900,140.49,140.552,140.106,140.171,24737.43
26.11.2019 19:00:00.000 GMT+0900,140.169,140.314,139.982,140.042,25157.49
26.11.2019 23:00:00.000 GMT+0900,140.04,140.356,140.002,140.281,30725.17
27.11.2019 03:00:00.000 GMT+0900,140.283,140.346,140.22,140.238,13256.66
27.11.2019 07:00:00.000 GMT+0900,140.237,140.332,140.105,140.24,14395.26
27.11.2019 11:00:00.000 GMT+0900,140.237,140.318,140.17,140.223,8125.96
27.11.2019 15:00:00.000 GMT+0900,140.227,140.442,140.044,140.403,20390.64
27.11.2019 19:00:00.000 GMT+0900,140.402,140.741,140.375,140.704,32569.63
27.11.2019 23:00:00.000 GMT+0900,140.703,140.997,140.563,140.975,32630.4
28.11.2019 03:00:00.000 GMT+0900,140.975,141.542,140.973,141.511,25140.66
28.11.2019 07:00:00.000 GMT+0900,141.506,141.84,141.294,141.518,17809.03
28.11.2019 11:00:00.000 GMT+0900,141.52,141.568,141.445,141.542,8804.41
28.11.2019 15:00:00.000 GMT+0900,141.544,141.762,141.398,141.554,22517.35
28.11.2019 19:00:00.000 GMT+0900,141.555,141.624,141.246,141.395,22987.91
28.11.2019 23:00:00.000 GMT+0900,141.396,141.486,141.287,141.314,16596.82
29.11.2019 03:00:00.000 GMT+0900,141.314,141.415,141.272,141.376,32459.42
29.11.2019 07:00:00.000 GMT+0900,141.366,141.465,141.288,141.313,14452.54
29.11.2019 11:00:00.000 GMT+0900,141.313,141.424,141.29,141.424,7488.14
29.11.2019 15:00:00.000 GMT+0900,141.424,141.498,141.11,141.214,17639.07
29.11.2019 19:00:00.000 GMT+0900,141.214,141.465,141.168,141.283,23248.42
29.11.2019 23:00:00.000 GMT+0900,141.284,141.683,141.214,141.472,34017.55
30.11.2019 03:00:00.000 GMT+0900,141.475,141.66,141.317,141.393,33229.54
30.11.2019 07:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
30.11.2019 11:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
30.11.2019 15:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
30.11.2019 19:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
30.11.2019 23:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
01.12.2019 03:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
01.12.2019 07:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
01.12.2019 11:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
01.12.2019 15:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
01.12.2019 19:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
01.12.2019 23:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
02.12.2019 03:00:00.000 GMT+0900,141.393,141.393,141.393,141.393,0.0
02.12.2019 07:00:00.000 GMT+0900,141.363,141.68,141.358,141.636,15379.37
02.12.2019 11:00:00.000 GMT+0900,141.638,141.699,141.57,141.611,8136.35
02.12.2019 15:00:00.000 GMT+0900,141.612,141.722,141.46,141.553,20740.26
02.12.2019 19:00:00.000 GMT+0900,141.552,141.7,141.371,141.614,27156.59
02.12.2019 23:00:00.000 GMT+0900,141.616,141.818,140.964,141.015,43549.42
03.12.2019 03:00:00.000 GMT+0900,141.015,141.113,140.94,140.954,15653.85
03.12.2019 07:00:00.000 GMT+0900,140.955,141.152,140.944,141.074,14151.88
03.12.2019 11:00:00.000 GMT+0900,141.074,141.311,141.052,141.278,10379.17
03.12.2019 15:00:00.000 GMT+0900,141.277,141.702,141.248,141.6,27605.39
03.12.2019 19:00:00.000 GMT+0900,141.6,141.708,141.185,141.297,39646.37
03.12.2019 23:00:00.000 GMT+0900,141.298,141.336,140.917,141.17,45819.56
04.12.2019 03:00:00.000 GMT+0900,141.172,141.216,141.032,141.112,13067.51
04.12.2019 07:00:00.000 GMT+0900,141.112,141.244,140.963,141.097,22598.65
04.12.2019 11:00:00.000 GMT+0900,141.097,141.19,141.015,141.102,12869.85
04.12.2019 15:00:00.000 GMT+0900,141.102,141.959,140.829,141.959,34426.15
04.12.2019 19:00:00.000 GMT+0900,141.954,142.412,141.717,142.262,44124.71
04.12.2019 23:00:00.000 GMT+0900,142.262,142.786,142.197,142.508,43306.94
05.12.2019 03:00:00.000 GMT+0900,142.508,142.699,142.487,142.632,12373.04
05.12.2019 07:00:00.000 GMT+0900,142.624,142.779,142.591,142.709,15537.14
05.12.2019 11:00:00.000 GMT+0900,142.711,142.835,142.633,142.647,9919.15
05.12.2019 15:00:00.000 GMT+0900,142.648,143.183,142.618,143.073,29580.72
05.12.2019 19:00:00.000 GMT+0900,143.073,143.175,142.846,142.946,27563.04
05.12.2019 23:00:00.000 GMT+0900,142.944,143.248,142.786,143.016,37774.68
06.12.2019 03:00:00.000 GMT+0900,143.016,143.205,142.991,143.086,17958.67
06.12.2019 07:00:00.000 GMT+0900,143.086,143.142,142.969,143.026,15814.05
06.12.2019 11:00:00.000 GMT+0900,143.025,143.077,142.933,142.958,9777.16
06.12.2019 15:00:00.000 GMT+0900,142.957,143.103,142.397,142.533,27031.01
06.12.2019 19:00:00.000 GMT+0900,142.533,142.931,142.489,142.905,31920.64
06.12.2019 23:00:00.000 GMT+0900,142.903,142.937,142.364,142.634,37249.27
07.12.2019 03:00:00.000 GMT+0900,142.635,142.737,142.539,142.576,15281.04
07.12.2019 07:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
07.12.2019 11:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
07.12.2019 15:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
07.12.2019 19:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
07.12.2019 23:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
08.12.2019 03:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
08.12.2019 07:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
08.12.2019 11:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
08.12.2019 15:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
08.12.2019 19:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
08.12.2019 23:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
09.12.2019 03:00:00.000 GMT+0900,142.576,142.576,142.576,142.576,0.0
09.12.2019 07:00:00.000 GMT+0900,142.663,142.788,142.605,142.725,14651.73
09.12.2019 11:00:00.000 GMT+0900,142.724,142.769,142.688,142.722,10222.46
09.12.2019 15:00:00.000 GMT+0900,142.723,143.102,142.707,142.724,24048.32
09.12.2019 19:00:00.000 GMT+0900,142.722,142.94,142.589,142.679,22474.51
09.12.2019 23:00:00.000 GMT+0900,142.685,142.933,142.557,142.872,27345.49
10.12.2019 03:00:00.000 GMT+0900,142.879,142.924,142.595,142.595,15323.04
10.12.2019 07:00:00.000 GMT+0900,142.675,142.883,142.589,142.857,23230.26
10.12.2019 11:00:00.000 GMT+0900,142.858,142.904,142.828,142.835,9683.76
10.12.2019 15:00:00.000 GMT+0900,142.834,143.045,142.622,142.906,26307.87
10.12.2019 19:00:00.000 GMT+0900,142.906,143.281,142.858,143.042,34976.89
10.12.2019 23:00:00.000 GMT+0900,143.042,143.368,142.96,143.348,37009.2
